CustomerID,Age,Gender,City,MembershipLevel,AvgSessionTime_Min,PagesPerSession,PurchaseFrequency_Monthly,AvgOrderValue_INR,DiscountUsageRate,SatisfactionScore,ReturnsCount,SupportTickets,LastPurchaseDate
1268,36,Other,Pune,Gold,20.9,1,8.15,6735.66,0.24,4.0,1,1,2025-09-08
1269,37,Male,Pune,Standard,28.51,12,1.06,5673.6,0.88,2.0,0,0,2025-10-27
1270,49,Male,Hyderabad,Silver,8.77,9,4.87,5579.9,0.17,3.0,0,1,2025-10-30
1271,24,Male,Bangalore,Standard,24.53,5,6.34,5206.14,0.67,1.2,0,0,2024-03-15
1272,69,Female,Delhi,Gold,2.61,15,1.04,9450.07,0.41,3.1,1,1,2025-01-26
1273,58,Male,Bangalore,Standard,16.61,18,5.2,9358.78,0.97,1.4,1,0,2024-02-08
1274,50,Male,Bangalore,Silver,3.05,9,5.78,3729.42,0.18,4.2,0,0,2025-08-20
1275,57,Female,Chennai,Standard,28.09,13,7.42,3648.57,0.41,1.2,0,0,2025-03-08
1276,56,Female,Chennai,Standard,23.22,13,2.35,5638.0,0.64,1.0,1,0,2024-01-07
1277,35,Other,Hyderabad,Standard,20.08,13,2.93,1136.94,0.98,4.4,1,0,2025-03-21
1278,57,Female,Delhi,Standard,24.89,10,5.7,3169.47,0.3,4.8,1,1,2024-06-02
1279,18,Other,Bangalore,Standard,19.78,10,9.83,2462.5,0.4,1.3,0,1,2025-01-30
1280,28,Male,Chennai,Platinum,29.1,7,2.17,2389.22,0.46,2.1,1,0,2025-06-28
1281,45,Female,Bangalore,Silver,21.7,5,9.86,6457.35,0.25,4.0,1,0,2025-11-10
1282,42,Female,Pune,Silver,27.82,7,7.14,3966.63,0.82,3.2,1,0,2024-07-10
1283,67,Other,Mumbai,Gold,16.0,10,8.26,1877.41,0.09,4.8,0,1,2024-11-09
1284,40,Male,Mumbai,Standard,4.39,10,0.9,8898.2,0.7,2.6,0,0,2025-07-31
1285,48,Female,Hyderabad,Platinum,16.32,13,3.0,8766.66,0.53,1.0,1,0,2025-06-01
1286,47,Male,Hyderabad,Silver,4.68,15,0.58,8652.14,0.24,1.1,1,0,2025-03-12
1287,59,Male,Chennai,Gold,18.18,6,3.72,4029.3,0.49,3.3,1,0,2025-07-11
1288,52,Male,Mumbai,Silver,14.99,12,9.81,758.43,0.83,4.0,0,2,2024-08-11
1289,24,Female,Mumbai,Standard,19.05,19,1.05,1246.07,0.45,4.2,0,0,2024-12-18
1290,33,Female,Pune,Standard,1.29,11,5.62,2905.27,0.12,4.6,0,0,2025-09-28
1291,43,Female,Delhi,Gold,6.65,6,0.06,2355.71,0.04,1.9,1,0,2024-01-03
1292,65,Female,Pune,Gold,15.25,1,7.13,8765.06,0.78,4.0,1,0,2025-08-31
1293,69,Other,Mumbai,Standard,28.56,2,1.97,9866.31,0.33,4.3,1,2,2024-12-09
1294,66,Male,Chennai,Silver,12.12,15,1.3,8203.4,0.93,4.3,0,2,2024-12-11
1295,19,Male,Hyderabad,Platinum,13.31,4,3.37,7352.52,0.62,2.6,0,0,2024-05-22
1296,18,Other,Delhi,Standard,21.73,5,7.71,5968.52,0.44,3.5,1,0,2025-09-02
1297,65,Female,Mumbai,Silver,18.51,15,1.07,7745.1,0.56,3.2,0,0,2025-11-28
1298,29,Male,Hyderabad,Standard,9.67,11,2.3,9480.93,0.46,3.4,1,0,2024-10-06
1299,22,Female,Delhi,Platinum,12.91,10,0.08,6093.18,0.91,2.1,0,0,2025-04-08
1300,54,Female,Hyderabad,Silver,7.31,17,9.68,1715.21,0.46,3.7,0,0,2024-09-07
1301,49,Male,Pune,Gold,29.01,2,5.92,1805.81,0.1,3.8,0,1,2024-08-13
1302,26,Female,Chennai,Silver,4.79,10,7.2,5921.86,0.6,1.8,0,0,2024-07-30
1303,58,Male,Bangalore,Standard,11.78,3,6.51,3467.99,0.62,2.8,0,2,2025-08-29
1304,52,Female,Delhi,Silver,1.75,19,1.44,9120.42,0.77,2.7,0,0,2024-04-10
1305,36,Male,Chennai,Silver,7.43,5,5.95,6194.09,0.93,4.0,1,0,2024-10-14
1306,65,Other,Hyderabad,Gold,23.63,3,1.31,6829.63,0.44,3.7,0,0,2024-05-01
1307,33,Female,Hyderabad,Silver,6.83,8,4.01,257.04,0.35,2.9,0,0,2024-03-01
1308,20,Female,Pune,Standard,3.32,5,5.69,5088.72,0.49,3.6,0,0,2024-06-15
1309,37,Male,Hyderabad,Standard,14.76,12,5.59,4425.41,0.9,2.1,0,1,2025-09-03
1310,41,Female,Bangalore,Gold,1.29,14,1.19,7117.54,0.98,1.9,0,0,2024-03-24
1311,50,Female,Bangalore,Standard,3.46,7,0.34,3949.86,0.97,2.0,0,0,2024-02-24
1312,41,Female,Mumbai,Standard,24.42,11,7.98,9770.44,0.23,1.1,0,0,2024-06-09
1313,69,Male,Pune,Gold,23.37,8,7.26,6767.99,0.5,3.8,0,0,2024-04-01
1314,28,Other,Pune,Standard,27.54,5,0.82,6667.2,0.26,4.9,0,0,2025-05-08
1315,66,Female,Chennai,Standard,25.78,8,1.27,9209.54,0.37,2.2,1,0,2025-02-12
1316,25,Other,Chennai,Standard,20.81,12,8.93,9953.01,0.03,4.7,0,0,2024-07-05
1317,53,Male,Pune,Standard,2.52,15,7.69,2138.64,0.16,3.4,1,0,2024-06-01
1318,55,Female,Chennai,Gold,23.7,19,9.96,8143.22,0.4,1.9,1,0,2024-02-12
1319,57,Female,Delhi,Standard,25.52,16,2.54,1790.73,0.36,1.0,1,0,2025-05-18
1320,37,Male,Bangalore,Standard,24.17,14,4.88,4679.03,0.28,3.9,0,0,2024-01-19
1321,52,Male,Pune,Standard,15.75,7,2.36,1181.82,0.23,3.8,0,0,2024-12-03
1322,65,Female,Bangalore,Standard,7.75,8,6.23,6309.04,0.75,1.9,0,0,2024-09-30
1323,42,Male,Chennai,Standard,25.51,7,1.15,4791.48,0.29,2.3,1,1,2024-10-29
1324,52,Female,Delhi,Gold,22.09,18,1.27,6361.25,0.71,4.6,0,0,2024-08-26
1325,42,Male,Pune,Silver,29.44,6,0.72,6844.02,0.37,1.6,0,0,2024-11-01
1326,46,Other,Hyderabad,Standard,5.52,19,6.94,6270.44,0.8,4.3,0,0,2025-09-14
1327,35,Other,Bangalore,Standard,7.54,4,4.94,3081.49,0.17,1.7,1,0,2024-03-09
1328,63,Other,Bangalore,Gold,7.14,3,6.18,8402.2,0.16,2.9,1,0,2025-08-05
1329,35,Other,Pune,Gold,23.98,17,8.79,5606.52,0.68,3.0,0,0,2024-05-17
1330,19,Female,Hyderabad,Standard,6.42,19,7.4,5000.54,0.91,2.9,0,1,2024-03-30
1331,52,Male,Bangalore,Standard,2.93,15,4.62,9873.23,0.14,2.2,0,0,2025-09-25
1332,33,Female,Delhi,Standard,29.96,6,9.84,2978.38,0.07,2.0,0,3,2025-04-16
1333,58,Male,Hyderabad,Gold,1.72,12,4.56,5374.7,0.93,3.9,0,0,2024-05-26
1334,53,Other,Chennai,Gold,25.22,19,1.12,6886.78,0.12,2.1,2,0,2025-05-13
1335,50,Male,Hyderabad,Silver,11.6,6,9.93,1427.21,0.25,3.4,0,1,2024-12-23
1336,21,Other,Hyderabad,Silver,25.41,11,0.23,3671.55,0.93,4.4,2,0,2024-11-15
1337,50,Other,Hyderabad,Standard,17.08,10,5.5,8056.55,0.8,4.3,0,0,2025-05-19
1338,31,Male,Pune,Silver,27.15,16,3.09,2520.23,0.34,1.7,0,1,2025-08-27
1339,38,Male,Bangalore,Standard,27.86,18,5.04,5034.25,0.95,3.6,0,0,2024-09-03
1340,65,Female,Hyderabad,Standard,1.26,14,5.59,6380.18,0.57,3.4,0,0,2025-03-19
1341,37,Other,Hyderabad,Gold,3.19,4,2.4,6777.39,0.07,2.1,0,1,2024-02-09
1342,25,Female,Delhi,Standard,8.26,12,5.57,7337.44,0.7,2.6,0,0,2025-11-29
1343,24,Male,Bangalore,Silver,20.41,8,7.56,8686.58,0.54,2.1,0,1,2024-01-28
1344,20,Female,Mumbai,Gold,26.76,7,2.67,4050.02,0.57,3.1,0,0,2025-07-16
1345,34,Other,Pune,Gold,14.34,9,3.83,7124.99,0.99,4.2,2,0,2025-07-01
1346,50,Male,Delhi,Gold,18.6,17,2.68,7375.31,0.15,4.5,0,0,2024-03-03
1347,65,Other,Chennai,Standard,6.47,10,8.21,3142.69,0.66,3.9,1,1,2024-05-14
1348,29,Male,Chennai,Standard,24.34,3,7.25,9687.95,0.46,2.9,0,0,2024-08-28
1349,68,Other,Pune,Silver,29.05,8,8.71,8679.15,0.27,4.8,1,0,2025-01-25
1350,39,Male,Bangalore,Standard,8.79,14,1.7,3040.64,0.69,3.3,0,0,2025-12-01
1351,39,Female,Delhi,Standard,15.35,7,0.74,6815.67,0.67,2.9,1,0,2025-08-02
1352,63,Male,Hyderabad,Gold,3.5,16,1.19,7234.45,0.86,4.4,1,0,2025-11-11
1353,47,Male,Mumbai,Standard,17.21,18,1.61,4428.54,0.88,1.7,3,0,2024-12-12
1354,55,Male,Chennai,Silver,15.58,11,5.33,8664.68,0.56,1.6,0,1,2025-01-03
1355,55,Other,Bangalore,Standard,5.19,6,9.71,6964.25,0.33,4.1,1,0,2024-05-23
1356,62,Other,Bangalore,Silver,13.82,14,3.57,6649.92,0.53,4.5,0,0,2025-05-26
1357,68,Male,Hyderabad,Standard,10.69,13,9.59,2364.24,0.36,1.3,0,0,2024-12-12
1358,25,Male,Delhi,Standard,16.13,4,0.38,4196.85,0.28,4.1,0,0,2024-12-12
1359,44,Other,Hyderabad,Standard,17.98,11,9.27,4452.44,0.55,2.7,0,0,2024-10-09
1360,44,Female,Chennai,Standard,1.25,18,1.81,7389.88,0.66,3.8,0,1,2024-05-02
1361,51,Other,Chennai,Silver,23.07,1,9.12,6260.27,0.59,1.5,1,0,2025-02-17
1362,38,Other,Bangalore,Standard,21.68,12,0.56,1041.43,0.95,4.9,0,0,2024-03-08
1363,47,Male,Mumbai,Silver,11.62,18,9.48,3215.44,0.3,4.5,1,0,2024-09-28
1364,50,Other,Delhi,Gold,2.54,7,2.01,4835.87,0.37,2.6,0,1,2024-07-31
1365,45,Other,Delhi,Silver,22.89,12,3.03,7419.98,0.67,4.6,0,1,2024-04-08
1366,64,Female,Delhi,Standard,28.7,1,4.91,7486.98,0.6,4.6,0,0,2024-03-15
1367,50,Male,Bangalore,Silver,7.96,4,3.81,5007.32,0.0,2.8,0,0,2024-09-23
1368,22,Other,Pune,Gold,10.38,18,6.68,1345.94,0.31,4.8,1,0,2024-01-14
1369,65,Other,Bangalore,Platinum,6.33,15,9.75,3070.45,0.25,4.9,0,1,2025-03-22
1370,36,Female,Hyderabad,Standard,17.73,3,6.06,2695.99,0.84,1.9,1,0,2025-03-13
1371,21,Female,Mumbai,Standard,5.49,7,7.21,7854.06,0.87,1.3,0,0,2024-02-26
1372,52,Female,Delhi,Standard,11.33,6,0.88,1963.87,0.28,2.3,0,0,2025-04-04
1373,66,Other,Delhi,Silver,21.21,15,6.28,4756.23,0.1,3.0,0,2,2024-08-31
1374,34,Male,Mumbai,Standard,17.24,15,4.54,6773.04,0.21,1.4,2,0,2025-03-07
1375,61,Female,Chennai,Silver,12.21,6,8.86,9654.9,0.18,1.6,1,1,2024-01-16
1376,45,Male,Pune,Standard,13.19,8,3.88,9992.56,0.24,4.9,1,0,2025-02-28
1377,47,Female,Bangalore,Silver,17.3,8,6.79,9538.64,0.23,3.9,1,0,2024-05-16
1378,46,Other,Delhi,Standard,1.17,1,2.28,7238.77,0.48,4.5,0,0,2025-08-31
1379,63,Other,Chennai,Platinum,3.28,13,2.59,7515.12,0.32,4.9,0,0,2024-10-06
1380,23,Other,Delhi,Gold,26.56,13,3.76,7640.26,0.56,2.5,0,0,2024-03-23
1381,52,Other,Bangalore,Silver,3.26,11,3.04,8653.53,0.34,3.8,0,0,2025-03-15
1382,58,Female,Delhi,Standard,21.5,4,2.54,9527.5,0.81,1.7,0,1,2025-11-29
1383,54,Other,Mumbai,Silver,27.68,7,0.5,4567.92,0.95,3.2,0,0,2024-07-13
1384,41,Other,Pune,Standard,8.85,12,8.37,4281.81,0.4,1.8,0,0,2024-11-23
1385,46,Other,Hyderabad,Silver,11.74,13,0.64,4712.55,0.05,1.6,0,0,2024-11-06
1386,66,Female,Hyderabad,Standard,17.5,12,8.87,6666.21,0.24,1.4,0,0,2024-12-29
1387,63,Other,Delhi,Gold,26.57,16,1.25,7799.36,0.1,3.3,0,0,2024-12-31
1388,48,Male,Chennai,Silver,28.32,6,0.65,8731.34,0.34,4.8,0,0,2024-05-14
1389,52,Female,Bangalore,Standard,22.45,14,5.63,4670.87,0.65,1.5,0,0,2025-08-25
1390,50,Female,Delhi,Standard,3.51,19,5.02,3761.05,0.52,3.0,0,0,2025-01-23
1391,69,Male,Delhi,Silver,20.41,16,4.91,9836.86,0.24,3.7,0,0,2024-08-08
1392,38,Female,Hyderabad,Platinum,12.9,4,5.75,2472.5,0.77,3.0,0,1,2025-02-25
1393,49,Male,Chennai,Gold,14.65,5,2.87,2375.65,0.13,4.6,3,0,2025-04-17
1394,40,Male,Chennai,Standard,2.43,9,6.63,7210.99,0.23,1.7,0,1,2025-07-13
1395,50,Female,Delhi,Standard,6.54,3,5.02,1960.64,0.68,1.1,1,0,2025-03-11
1396,20,Male,Delhi,Gold,23.92,10,3.35,4114.21,0.2,2.5,0,0,2024-09-14
1397,35,Male,Chennai,Standard,14.16,17,8.27,3065.39,0.68,3.2,1,0,2024-08-14
1398,42,Female,Pune,Standard,9.75,19,7.28,1853.36,0.98,2.0,1,1,2024-09-22
1399,59,Other,Chennai,Standard,12.14,10,3.94,5881.13,0.83,1.7,0,0,2024-06-13
1400,48,Female,Chennai,Standard,25.78,12,8.48,3860.41,0.16,4.2,0,0,2025-05-07
1401,20,Male,Delhi,Standard,22.72,7,9.2,4729.89,0.52,1.8,0,1,2025-04-27
1402,57,Male,Mumbai,Gold,8.9,18,5.37,2119.46,0.42,2.8,2,0,2024-06-05
1403,63,Male,Mumbai,Silver,4.41,19,2.15,7725.09,0.99,4.8,0,0,2025-03-28
1404,41,Female,Hyderabad,Standard,8.31,15,9.16,3284.18,0.96,3.5,1,0,2025-11-26
1405,67,Other,Delhi,Standard,27.7,7,1.89,3558.64,0.13,3.0,0,1,2024-02-11
1406,49,Other,Delhi,Silver,17.87,12,0.48,2671.11,0.91,2.4,2,0,2024-01-24
1407,64,Other,Mumbai,Standard,16.47,7,3.27,4457.16,0.19,3.1,2,0,2024-10-29
1408,39,Male,Hyderabad,Silver,18.3,10,7.27,4743.05,0.32,3.9,0,0,2024-04-17
1409,40,Other,Bangalore,Standard,11.61,10,9.23,5390.74,0.35,4.3,1,0,2024-01-06
1410,19,Other,Bangalore,Gold,24.41,5,6.37,9682.17,0.29,3.6,1,0,2024-06-14
1411,44,Female,Bangalore,Gold,16.18,18,9.52,9065.98,0.85,4.2,0,0,2024-05-15
1412,59,Other,Pune,Silver,4.39,9,0.92,6172.05,0.33,1.4,1,1,2024-03-20
1413,19,Female,Hyderabad,Standard,4.74,16,0.61,581.25,0.82,1.1,2,1,2025-06-12
1414,43,Other,Delhi,Standard,16.57,7,6.04,6200.15,0.99,3.9,0,0,2024-04-29
1415,34,Other,Bangalore,Silver,28.16,10,9.66,1078.75,0.84,2.0,2,1,2025-05-14
1416,57,Other,Mumbai,Standard,9.94,5,5.03,7161.37,0.35,4.5,0,0,2024-08-17
1417,50,Other,Mumbai,Standard,26.22,7,0.52,4022.76,0.71,3.1,1,0,2024-08-12
1418,26,Other,Pune,Silver,23.16,5,2.21,8409.43,0.53,2.9,0,0,2025-03-15
1419,60,Female,Delhi,Standard,8.19,15,2.45,9436.79,0.79,4.1,0,1,2024-02-08
1420,65,Female,Pune,Standard,2.05,19,3.38,4287.68,0.15,4.0,0,1,2024-06-24
1421,56,Other,Hyderabad,Standard,3.95,10,0.44,4713.44,0.64,3.8,1,0,2024-07-13
1422,46,Female,Chennai,Standard,22.13,8,9.05,5983.45,0.77,3.8,0,1,2025-03-26
1423,59,Male,Mumbai,Platinum,6.79,9,5.16,2131.9,0.76,3.1,1,1,2025-11-06
1424,43,Female,Chennai,Silver,11.77,11,6.71,9287.86,0.96,4.7,0,0,2025-08-26
1425,52,Female,Chennai,Standard,15.55,2,0.67,4443.4,0.06,4.6,2,0,2025-06-10
1426,67,Other,Hyderabad,Standard,22.04,3,0.54,1834.84,0.35,2.3,1,0,2024-03-10
1427,42,Male,Hyderabad,Platinum,4.28,13,5.86,7674.77,0.48,4.2,0,0,2025-10-03
1428,41,Female,Bangalore,Platinum,12.78,11,8.87,2347.68,0.31,4.6,0,0,2025-05-21
1429,30,Other,Bangalore,Standard,15.07,10,5.28,1606.59,0.31,3.5,0,1,2024-01-31
1430,24,Female,Chennai,Gold,16.68,15,8.78,5716.15,0.18,3.2,0,0,2025-11-18
1431,53,Male,Pune,Gold,24.73,6,8.11,6780.65,0.81,3.7,0,0,2024-02-26
1432,62,Male,Mumbai,Standard,5.98,1,0.76,5781.71,0.91,1.7,0,1,2025-11-24
1433,37,Other,Bangalore,Silver,24.43,14,2.02,6633.8,0.08,1.3,1,0,2024-07-31
1434,18,Male,Mumbai,Standard,21.09,18,6.58,1332.14,0.15,4.3,1,0,2024-08-12
1435,25,Male,Hyderabad,Standard,17.12,11,4.44,4864.98,0.23,3.3,0,2,2025-01-09
1436,63,Other,Mumbai,Silver,21.29,8,2.91,3698.78,0.51,1.5,0,0,2024-12-19
1437,33,Female,Mumbai,Silver,12.95,3,4.19,9739.01,0.79,2.7,0,0,2024-02-09
1438,31,Male,Bangalore,Standard,5.01,14,4.45,686.31,0.07,2.2,1,0,2025-04-15
1439,29,Male,Bangalore,Silver,20.31,2,9.11,3123.28,0.64,4.5,1,0,2024-06-26
1440,68,Male,Mumbai,Standard,16.22,16,1.03,9430.25,0.15,3.0,0,0,2024-02-12
1441,40,Male,Pune,Gold,19.54,6,2.8,9838.26,0.97,3.3,0,0,2024-01-12
1442,32,Other,Mumbai,Standard,10.8,1,5.38,8284.04,0.9,1.9,0,0,2024-01-21
1443,45,Male,Delhi,Gold,27.3,14,6.98,944.78,0.95,4.2,0,0,2024-12-25
1444,51,Male,Chennai,Silver,18.03,10,6.31,5701.28,0.11,4.7,0,0,2025-05-14
1445,19,Male,Hyderabad,Standard,3.48,6,9.42,4121.21,0.49,4.2,1,0,2025-07-21
1446,49,Female,Pune,Standard,14.04,9,7.96,8103.24,0.17,3.0,1,0,2025-07-17
1447,40,Other,Delhi,Platinum,22.93,7,5.57,739.24,0.6,4.3,0,0,2024-12-04
1448,39,Female,Pune,Standard,24.03,2,2.15,2131.86,0.23,1.8,0,0,2024-12-25
1449,68,Female,Hyderabad,Standard,15.34,11,4.51,4994.11,0.77,1.5,0,0,2024-03-05
1450,42,Other,Hyderabad,Standard,26.95,14,6.93,1744.95,0.64,2.8,1,0,2024-05-06
1451,39,Female,Hyderabad,Standard,8.76,5,8.38,6988.61,0.57,1.7,1,0,2024-01-02
1452,39,Male,Delhi,Standard,12.91,9,9.6,8243.52,0.83,2.0,1,0,2024-12-20
1453,66,Other,Pune,Platinum,27.06,7,6.05,7104.29,0.5,3.3,0,0,2025-10-12
1454,69,Other,Hyderabad,Standard,26.99,14,5.27,4514.78,0.27,2.6,2,0,2024-08-11
1455,59,Other,Bangalore,Silver,20.89,16,0.18,8808.2,0.62,4.5,0,0,2024-11-28
1456,23,Other,Delhi,Standard,25.91,16,0.72,1549.32,0.96,1.9,0,0,2025-06-02
1457,32,Female,Pune,Standard,3.57,7,1.56,2751.32,0.6,5.0,0,0,2024-02-19
1458,60,Female,Pune,Standard,26.08,10,0.55,4997.49,0.63,2.4,1,0,2025-07-06
1459,54,Other,Pune,Silver,10.3,6,4.01,801.12,0.93,3.1,1,0,2024-12-02
1460,50,Female,Mumbai,Standard,6.17,17,3.37,1137.72,0.52,1.5,1,1,2024-03-22
1461,25,Male,Pune,Platinum,7.94,1,6.37,4094.95,1.0,3.3,2,0,2024-12-27
1462,61,Male,Chennai,Gold,13.12,2,5.36,9450.09,0.16,4.8,0,0,2024-09-19
1463,61,Female,Chennai,Standard,8.28,14,5.96,9102.45,0.54,4.0,0,0,2024-05-06
1464,22,Other,Mumbai,Standard,10.3,4,4.72,4766.55,0.21,2.0,0,1,2025-03-04
1465,56,Female,Chennai,Silver,4.91,9,2.78,1593.15,0.45,2.8,1,1,2025-10-28
1466,21,Male,Pune,Standard,9.59,6,9.53,1945.46,0.17,2.7,1,0,2024-08-08
1467,23,Female,Hyderabad,Standard,17.6,17,0.86,3899.95,0.22,1.4,0,1,2024-06-08
1468,62,Female,Mumbai,Standard,13.81,11,9.39,2258.73,0.21,4.5,0,0,2024-08-19
1469,49,Female,Bangalore,Platinum,11.05,4,3.11,1013.16,0.32,2.5,1,0,2025-06-22
1470,69,Other,Bangalore,Standard,22.65,9,5.13,6803.02,0.13,3.0,0,0,2024-12-24
1471,47,Female,Pune,Gold,26.91,16,1.09,5898.2,0.81,2.2,0,0,2025-02-15
1472,64,Male,Pune,Standard,22.95,3,0.71,3054.71,0.22,1.6,0,0,2024-02-14
1473,52,Female,Bangalore,Standard,10.63,4,4.3,7833.69,0.42,4.6,0,1,2024-08-23
1474,57,Male,Chennai,Platinum,22.59,3,7.42,7804.3,0.02,1.1,1,0,2025-08-15
1475,69,Male,Chennai,Standard,5.41,13,2.69,5011.82,0.1,2.6,0,1,2025-10-02
1476,33,Male,Bangalore,Standard,4.78,19,5.62,1146.02,0.9,3.9,0,1,2024-07-24
1477,30,Other,Bangalore,Standard,11.02,1,2.79,9201.0,0.84,2.2,0,0,2024-09-24
1478,67,Other,Bangalore,Platinum,24.42,6,3.89,6752.87,0.84,2.8,1,1,2025-02-15
1479,59,Female,Mumbai,Gold,8.14,3,9.06,2621.1,0.41,3.3,2,0,2025-06-22
1480,47,Other,Mumbai,Standard,2.83,3,8.56,6182.45,0.14,5.0,1,0,2024-06-26
1481,36,Male,Pune,Gold,4.82,16,5.16,4169.21,0.11,4.0,1,0,2024-10-14
1482,34,Other,Mumbai,Gold,25.9,10,2.38,6426.43,0.61,4.9,0,1,2024-02-01
1483,36,Male,Mumbai,Silver,19.38,17,1.93,4843.93,0.83,3.8,0,0,2024-04-13
1484,45,Female,Mumbai,Gold,8.34,7,9.54,4957.63,0.9,2.1,0,1,2025-10-12
1485,43,Other,Delhi,Standard,17.1,13,2.03,7411.64,0.29,2.1,0,1,2024-02-07
1486,54,Other,Pune,Standard,16.3,11,8.08,6214.51,0.32,4.3,0,0,2024-03-18
1487,43,Other,Hyderabad,Silver,20.01,10,3.69,983.54,0.1,2.7,1,0,2024-03-09
1488,40,Male,Pune,Gold,7.76,7,9.86,840.66,0.77,2.5,0,0,2024-09-08
1489,26,Other,Pune,Silver,26.07,6,3.68,3189.09,0.28,4.8,0,1,2025-01-31
1490,29,Male,Hyderabad,Platinum,9.97,1,3.52,4416.41,0.48,1.1,1,0,2024-10-31
1491,18,Other,Chennai,Silver,21.13,17,6.37,2897.18,0.93,3.1,0,0,2024-06-14
1492,18,Male,Chennai,Silver,1.47,12,9.62,6584.31,0.75,4.1,1,0,2025-11-21
1493,64,Female,Pune,Standard,11.81,4,9.76,2112.06,0.05,3.9,0,0,2024-03-15
1494,51,Female,Chennai,Standard,11.2,3,7.07,7100.58,0.01,2.5,1,0,2025-01-13
1495,49,Female,Pune,Silver,16.76,6,7.55,7776.88,0.79,3.1,0,0,2025-06-04
1496,65,Male,Pune,Platinum,3.11,16,5.63,1418.33,0.55,1.0,1,0,2025-02-16
1497,42,Female,Pune,Silver,23.91,13,7.56,6577.9,0.72,3.1,0,1,2025-10-16
1498,57,Female,Pune,Standard,7.32,9,8.6,9622.07,0.16,3.4,0,0,2024-04-25
1499,62,Other,Pune,Silver,20.63,11,4.86,2089.67,0.87,4.5,0,0,2024-01-24
1500,18,Female,Mumbai,Silver,24.29,13,6.2,9111.17,0.77,1.8,0,1,2024-12-04
1501,33,Female,Bangalore,Standard,17.29,19,5.37,6139.27,0.89,4.3,0,0,2025-01-05
1502,56,Other,Pune,Gold,22.49,3,5.62,5991.26,0.34,3.9,1,1,2024-03-15
1503,22,Other,Pune,Silver,20.19,12,8.9,708.84,0.28,3.7,0,1,2024-05-25
1504,39,Female,Chennai,Gold,11.31,19,3.56,7533.34,0.15,2.6,0,0,2024-08-11
1505,46,Other,Mumbai,Gold,24.46,8,2.08,4887.08,0.93,2.5,1,0,2024-03-28
1506,20,Male,Mumbai,Silver,9.55,14,4.56,7267.51,0.18,3.8,1,0,2025-01-13
1507,29,Female,Chennai,Silver,17.57,9,2.08,8129.97,0.12,5.0,0,0,2025-07-08
1508,43,Male,Pune,Standard,22.62,17,4.98,5333.2,0.19,2.6,1,0,2025-08-01
1509,33,Other,Hyderabad,Standard,11.99,6,9.04,2783.71,0.77,4.7,0,0,2025-02-22
1510,68,Female,Hyderabad,Standard,9.78,4,6.17,1587.41,0.89,3.3,0,1,2025-02-07
1511,54,Other,Pune,Gold,14.32,4,8.55,1772.93,0.81,4.5,1,0,2025-01-05
1512,39,Other,Bangalore,Silver,24.72,19,1.66,8695.96,0.56,1.9,1,0,2024-09-21
1513,46,Male,Pune,Standard,27.97,12,9.01,1411.07,0.99,4.0,0,0,2024-07-06
1514,31,Female,Hyderabad,Standard,16.81,2,6.02,3970.0,0.07,4.3,0,0,2024-05-09
1515,45,Male,Chennai,Gold,20.18,17,0.32,3475.89,0.87,4.3,0,2,2024-06-21
1516,22,Other,Bangalore,Silver,27.19,15,6.33,8681.47,0.43,4.1,1,0,2024-12-28
1517,64,Other,Bangalore,Gold,3.86,10,9.51,4881.4,0.46,2.2,0,0,2024-11-02
1518,66,Male,Chennai,Standard,7.73,3,0.79,9965.17,0.13,3.1,0,0,2025-06-26
1519,47,Other,Hyderabad,Standard,21.56,4,5.82,7423.14,0.03,2.2,0,0,2024-06-27
1520,63,Male,Chennai,Gold,24.89,1,9.15,8539.05,0.32,2.4,1,0,2024-09-04
1521,69,Other,Hyderabad,Silver,25.85,1,0.1,1166.99,0.17,2.2,0,0,2025-01-06
1522,22,Male,Pune,Gold,13.04,18,6.31,2680.4,0.48,2.1,0,1,2025-07-29
1523,29,Male,Mumbai,Standard,3.59,4,4.75,1527.37,0.15,3.8,0,0,2024-05-10
1524,33,Other,Mumbai,Standard,13.7,15,3.47,4743.5,0.14,3.6,1,0,2025-01-10
1525,43,Other,Chennai,Silver,7.69,10,6.28,7239.22,0.88,1.8,0,0,2025-05-24
1526,43,Male,Bangalore,Standard,9.44,17,0.53,1856.82,0.92,3.8,0,0,2024-08-09
1527,65,Female,Chennai,Silver,23.4,12,7.53,1475.65,0.96,2.2,0,0,2025-10-03
1528,38,Female,Chennai,Silver,3.19,12,0.04,6223.17,0.68,1.8,0,0,2024-11-21
1529,56,Female,Mumbai,Silver,25.0,16,3.07,2457.06,0.77,4.0,0,0,2024-10-06
1530,53,Male,Chennai,Silver,13.4,5,5.04,4897.39,0.84,2.5,2,0,2025-11-13
1531,50,Female,Pune,Standard,18.29,16,3.77,700.95,0.66,3.3,1,0,2024-06-02
1532,47,Female,Bangalore,Standard,3.6,17,3.07,6870.01,0.33,1.8,0,1,2025-04-15
1533,54,Other,Bangalore,Standard,10.78,15,8.31,5504.9,0.16,3.5,1,0,2024-01-21
1534,40,Other,Hyderabad,Standard,3.6,13,9.35,6544.74,0.24,1.8,1,0,2024-09-29
1535,27,Other,Chennai,Standard,28.88,8,8.74,2898.98,0.84,1.7,1,2,2025-03-30
1536,22,Male,Chennai,Silver,24.41,2,5.22,2930.31,0.7,2.5,0,1,2024-03-29
